Source,Target,Type,Id,Label,timeset,Weight
fahadlghofaili,AJA_Egypt,Directed,386308,,,1
fahadlghofaili,AklAlbahli,Directed,386298,,,1
fahadlghofaili,AlArabiya_Brk,Directed,386291,,,1
fahadlghofaili,alestiklal,Directed,386284,,,1
fahadlghofaili,Alghamdi_AA,Directed,386281,,,1
fahadlghofaili,ali_adubisi,Directed,386277,,,1
fahadlghofaili,alia_ww,Directed,386274,,,1
fahadlghofaili,AliBakeer,Directed,386272,,,1
fahadlghofaili,AljamalSalma,Directed,386270,,,1
fahadlghofaili,Almatrafi,Directed,386264,,,1
fahadlghofaili,Alwashi7i,Directed,386241,,,1
fahadlghofaili,amansouraja,Directed,386237,,,1
fahadlghofaili,amnestygulf,Directed,386234,,,1
fahadlghofaili,AnaAlarabytv,Directed,386233,,,1
fahadlghofaili,AOAltwaijri,Directed,386230,,,1
fahadlghofaili,ArabicMark,Directed,386223,,,1
fahadlghofaili,ashmlan,Directed,386220,,,1
fahadlghofaili,Assaadtaha,Directed,386219,,,1
fahadlghofaili,AymanNour,Directed,386215,,,1
fahadlghofaili,Az_Aloudah,Directed,386214,,,1
fahadlghofaili,AzzamTamimi,Directed,386209,,,1
fahadlghofaili,Barjasbh,Directed,386205,,,1
fahadlghofaili,BassamJaara,Directed,386204,,,1
fahadlghofaili,binnahar85,Directed,386199,,,1
fahadlghofaili,bintalal82,Directed,386198,,,1
fahadlghofaili,BO_6ALLEB,Directed,386196,,,1
fahadlghofaili,boibraheem,Directed,386195,,,1
fahadlghofaili,d_iplo,Directed,386184,,,1
fahadlghofaili,dareiainfo,Directed,386183,,,1
fahadlghofaili,Dr_Kassab,Directed,386173,,,1
fahadlghofaili,drassagheer,Directed,386165,,,1
fahadlghofaili,DrJassimSultan,Directed,386161,,,1
fahadlghofaili,DrMahmoudRefaat,Directed,386159,,,1
fahadlghofaili,drtarekelzomor,Directed,386157,,,1
fahadlghofaili,EHSANFAKEEH,Directed,386151,,,1
fahadlghofaili,euronewsar,Directed,386147,,,1
fahadlghofaili,Eyaaaad,Directed,386146,,,1
fahadlghofaili,FarisAbaalkhail,Directed,386140,,,1
fahadlghofaili,France24_ar,Directed,386128,,,1
fahadlghofaili,fre_dp,Directed,386126,,,1
fahadlghofaili,ghadaoueiss,Directed,386124,,,1
fahadlghofaili,GwadyM,Directed,386120,,,1
fahadlghofaili,habbrr,Directed,386117,,,1
fahadlghofaili,Hala_Aldosari,Directed,386114,,,1
fahadlghofaili,Hamed_Alali,Directed,386111,,,1
fahadlghofaili,hamzaalhassan,Directed,386108,,,1
fahadlghofaili,hanaalkhamri,Directed,386107,,,1
fahadlghofaili,hassanafaa,Directed,386102,,,1
fahadlghofaili,HatoonALFASSI,Directed,386101,,,1
fahadlghofaili,HosamYahiaAJ,Directed,386095,,,1
fahadlghofaili,Hudhaif9,Directed,386092,,,1
fahadlghofaili,hukusfof,Directed,386090,,,1
fahadlghofaili,Ibnukenana,Directed,386085,,,1
fahadlghofaili,imankais1,Directed,386083,,,1
fahadlghofaili,ismail_yasa,Directed,386079,,,1
fahadlghofaili,iyad_elbaghdadi,Directed,386076,,,1
fahadlghofaili,JAlArb,Directed,386074,,,1
fahadlghofaili,jamalrayyan,Directed,386072,,,1
fahadlghofaili,jamilfarsi,Directed,386071,,,1
fahadlghofaili,JKacadmy,Directed,386069,,,1
fahadlghofaili,KarenAttiah,Directed,386064,,,1
fahadlghofaili,kdriyadh,Directed,386061,,,1
fahadlghofaili,kwabil,Directed,386051,,,1
fahadlghofaili,LoveLiberty_2,Directed,386047,,,1
fahadlghofaili,MAAljin,Directed,386042,,,1
fahadlghofaili,mahwe311,Directed,386038,,,1
fahadlghofaili,MALHACHIMI,Directed,386032,,,1
fahadlghofaili,mareb_alward,Directed,386030,,,1
fahadlghofaili,Mehmetcanbekli1,Directed,386021,,,1
fahadlghofaili,mnaw7,Directed,386017,,,1
fahadlghofaili,MohamadAhwaze,Directed,386012,,,1
fahadlghofaili,MohamedHnid,Directed,386008,,,1
fahadlghofaili,mu7aqiq20,Directed,385997,,,1
fahadlghofaili,mujtahidvideo,Directed,385995,,,1
fahadlghofaili,muslim2day,Directed,385994,,,1
fahadlghofaili,MUTARED,Directed,385993,,,1
fahadlghofaili,Nadiaglory,Directed,385988,,,1
fahadlghofaili,naizaktv,Directed,385985,,,1
fahadlghofaili,nasertamimi,Directed,385983,,,1
fahadlghofaili,NYTBen,Directed,385973,,,1
fahadlghofaili,oalmarzouqi,Directed,385971,,,1
fahadlghofaili,OmaimaAlnajjar,Directed,385966,,,1
fahadlghofaili,PoliticalGulf,Directed,385958,,,1
fahadlghofaili,RealEmanAyad,Directed,385947,,,1
fahadlghofaili,REEMSulaiman80,Directed,385945,,,1
fahadlghofaili,RTErdogan,Directed,385939,,,1
fahadlghofaili,salabdali1976,Directed,385929,,,1
fahadlghofaili,SalehAlshehi,Directed,385927,,,1
fahadlghofaili,Sama7ti,Directed,385923,,,1
fahadlghofaili,saoud_k_althani,Directed,385921,,,1
fahadlghofaili,saqer2030,Directed,385920,,,1
fahadlghofaili,Saudia_Leaks,Directed,385916,,,1
fahadlghofaili,SMTayyar,Directed,385906,,,1
fahadlghofaili,SPAregions,Directed,385902,,,1
fahadlghofaili,tajalsserosman,Directed,385896,,,1
fahadlghofaili,TheEconomist,Directed,385888,,,1
fahadlghofaili,TurkiAldakhil,Directed,385880,,,1
fahadlghofaili,TurkiHAlhamad1,Directed,385877,,,1
fahadlghofaili,USAbilAraby,Directed,385870,,,1
fahadlghofaili,WajdWaqfi,Directed,385864,,,1
fahadlghofaili,WaleedAbulkhair,Directed,385862,,,1
fahadlghofaili,WalidAlhathloul,Directed,385860,,,1
fahadlghofaili,Walidfitaihi,Directed,385859,,,1
fahadlghofaili,wassilaoulmi,Directed,385858,,,1
fahadlghofaili,watan_usa,Directed,385857,,,1
fahadlghofaili,yakathah,Directed,385854,,,1
fahadlghofaili,YeniSafakArabic,Directed,385852,,,1
fahadlghofaili,zalmoayyad,Directed,385846,,,1
fahadlghofaili,933557343,Directed,576958,,,1
mujtahidvideo,fahadlghofaili,Directed,479533,,,1
mu7aqiq20,fahadlghofaili,Directed,478276,,,1
merqazzz,fahadlghofaili,Directed,455133,,,1
lawyerasim,hassan_aldiqqi,Directed,437909,,,1
Kh_OZ,hassan_aldiqqi,Directed,427171,,,1
Husain_Alq,hassan_aldiqqi,Directed,409749,,,1
drassagheer,hassan_aldiqqi,Directed,378931,,,1
islamicommapart,AzzamTamimi,Directed,419461,,,1
Abubelal_1951,AzzamTamimi,Directed,314147,,,1
islamicommapart,hamadjjalthani,Directed,419366,,,1
Hudhaif9,hamadjjalthani,Directed,408871,,,1
Alsamhouri,hamadjjalthani,Directed,339454,,,1
mu7aqiq20,Hamed_Alali,Directed,478271,,,1
mahwe311,Hamed_Alali,Directed,446630,,,1
Kh_OZ,Hamed_Alali,Directed,427173,,,1
islamicommapart,Hamed_Alali,Directed,419365,,,1
Husain_Alq,Hamed_Alali,Directed,409755,,,1
drassagheer,Hamed_Alali,Directed,378933,,,1
AYS_300,Hamed_Alali,Directed,359429,,,1
Abubelal_1951,Hamed_Alali,Directed,314127,,,1
mu7aqiq20,tajalsserosman,Directed,478220,,,1
mahwe311,tajalsserosman,Directed,446571,,,1
Kh_OZ,tajalsserosman,Directed,426922,,,1
Husain_Alq,tajalsserosman,Directed,409616,,,1
Hudhaif9,tajalsserosman,Directed,408515,,,1
drassagheer,tajalsserosman,Directed,378880,,,1
mahwe311,amansouraja,Directed,446662,,,1
Khaledkhoja,amansouraja,Directed,429498,,,1
Kh_OZ,amansouraja,Directed,427328,,,1
islamicommapart,amansouraja,Directed,419492,,,1
Husain_Alq,amansouraja,Directed,409820,,,1
Hudhaif9,amansouraja,Directed,409028,,,1
drassagheer,amansouraja,Directed,378982,,,1
Alsamhouri,amansouraja,Directed,339521,,,1
abanaemah,amansouraja,Directed,299573,,,1
mahwe311,Ibnukenana,Directed,446621,,,1
islamicommapart,Ibnukenana,Directed,419344,,,1
dareiainfo,Ibnukenana,Directed,375597,,,1
lawyerasim,ismail_yasa,Directed,437904,,,1
Kh_OZ,ismail_yasa,Directed,427143,,,1
Hudhaif9,ismail_yasa,Directed,408823,,,1
drassagheer,ismail_yasa,Directed,378924,,,1
abukhald100,ismail_yasa,Directed,314590,,,1
NasserAlajmi89,HadiAlabdallah,Directed,486883,,,1
Khaledkhoja,HadiAlabdallah,Directed,429454,,,1
Husain_Alq,HadiAlabdallah,Directed,409756,,,1
mahwe311,jamalrayyan,Directed,446616,,,1
Hudhaif9,jamalrayyan,Directed,408815,,,1
abukhald100,jamalrayyan,Directed,314587,,,1
drassagheer,933556634,Directed,568252,,,1
drassagheer,933557400,Directed,578162,,,1
drassagheer,933557347,Directed,577133,,,1
drassagheer,933556906,Directed,572622,,,1
drassagheer,AbdullahTahawey,Directed,379009,,,1
drassagheer,AJA_Egypt,Directed,379000,,,1
drassagheer,amr_darrag,Directed,378981,,,1
drassagheer,Assaadtaha,Directed,378976,,,1
drassagheer,AymanNour,Directed,378972,,,1
drassagheer,BassamJaara,Directed,378970,,,1
drassagheer,binomeir,Directed,378966,,,1
drassagheer,DrMahmoudRefaat,Directed,378955,,,1
drassagheer,drtarekelzomor,Directed,378951,,,1
drassagheer,drzawba,Directed,378950,,,1
drassagheer,EHSANFAKEEH,Directed,378948,,,1
drassagheer,essamashafy,Directed,378943,,,1
drassagheer,essamheggy,Directed,378942,,,1
drassagheer,France24_ar,Directed,378937,,,1
drassagheer,GwadyM,Directed,378935,,,1
drassagheer,hassanafaa,Directed,378930,,,1
drassagheer,HatemAzzam,Directed,378928,,,1
drassagheer,LoveLiberty_2,Directed,378916,,,1
drassagheer,M_nasseraly,Directed,378915,,,1
drassagheer,melhamy,Directed,378911,,,1
drassagheer,moawady,Directed,378908,,,1
drassagheer,MohamadAhwaze,Directed,378907,,,1
drassagheer,MohammedMAHSOOB,Directed,378905,,,1
drassagheer,odab1380,Directed,378898,,,1
drassagheer,Saif_abdelfatah,Directed,378887,,,1
drassagheer,selimazouz1,Directed,378883,,,1
drassagheer,waiel65,Directed,378873,,,1
drassagheer,WajdWaqfi,Directed,378872,,,1
mujtahidvideo,drassagheer,Directed,479537,,,1
Kh_OZ,drassagheer,Directed,427243,,,1
Husain_Alq,drassagheer,Directed,409778,,,1
malmatarq8,933557123,Directed,574736,,,1
malmatarq8,933557079,Directed,574147,,,1
malmatarq8,933556568,Directed,567267,,,1
malmatarq8,933556292,Directed,564617,,,1
malmatarq8,933556831,Directed,571575,,,1
malmatarq8,933556288,Directed,564465,,,1
malmatarq8,alboflasa,Directed,449251,,,1
malmatarq8,AlHerbesh,Directed,449250,,,1
malmatarq8,AlnuaimiNasser1,Directed,449245,,,1
malmatarq8,ashmlan,Directed,449237,,,1
malmatarq8,BarackObama,Directed,449230,,,1
malmatarq8,Dr_aljezza,Directed,449209,,,1
malmatarq8,Dr_Ulrichsen,Directed,449205,,,1
malmatarq8,DrSajed,Directed,449201,,,1
malmatarq8,FahadALbathal,Directed,449196,,,1
malmatarq8,faisalalyahya,Directed,449193,,,1
malmatarq8,FarisAbaalkhail,Directed,449190,,,1
malmatarq8,France24_ar,Directed,449183,,,1
malmatarq8,humaid22,Directed,449169,,,1
malmatarq8,JabriMD,Directed,449162,,,1
malmatarq8,JustinTrudeau,Directed,449158,,,1
malmatarq8,KenRoth,Directed,449157,,,1
malmatarq8,Kh_OZ,Directed,449156,,,1
malmatarq8,marcowenjones,Directed,449145,,,1
malmatarq8,mohmmad_khulaif,Directed,449135,,,1
malmatarq8,salabdali1976,Directed,449109,,,1
malmatarq8,TheEconomist,Directed,449094,,,1
malmatarq8,WalidAlhathloul,Directed,449088,,,1
malmatarq8,933557338,Directed,576690,,,1
malmatarq8,933556739,Directed,569631,,,1
Kh_OZ,malmatarq8,Directed,427090,,,1
Rasha_au,bookshamza,Directed,512867,,,1
NasserAlajmi89,bookshamza,Directed,487026,,,1
Husain_Alq,bookshamza,Directed,409789,,,1
Hudhaif9,bookshamza,Directed,408977,,,1
dareiainfo,bookshamza,Directed,375602,,,1
merqazzz,thmanyah,Directed,455091,,,1
Alsamhouri,thmanyah,Directed,339293,,,1
NasserAlajmi89,salnasser,Directed,486588,,,1
mohammed_slman,salnasser,Directed,467864,,,1
iabomar,salnasser,Directed,412299,,,1
Alsamhouri,salnasser,Directed,339323,,,1
abanaemah,salnasser,Directed,299278,,,1
NasserAlajmi89,binnahar85,Directed,487032,,,1
mahwe311,binnahar85,Directed,446649,,,1
Khaledkhoja,binnahar85,Directed,429487,,,1
Alsamhouri,binnahar85,Directed,339492,,,1
NasserAlajmi89,AhmadyuAlsayed,Directed,487176,,,1
mohammed_slman,AhmadyuAlsayed,Directed,468075,,,1
lawyerasim,AhmadyuAlsayed,Directed,437981,,,1
iabomar,AhmadyuAlsayed,Directed,412489,,,1
Husain_Alq,AhmadyuAlsayed,Directed,409860,,,1
Hudhaif9,AhmadyuAlsayed,Directed,409094,,,1
NasserAlajmi89,omaralshehabi,Directed,486654,,,1
jamilfarsi,odab1380,Directed,421971,,,1
dareiainfo,7usaini7,Directed,375619,,,1
dareiainfo,AHussan,Directed,375615,,,1
dareiainfo,Alghamdi_AA,Directed,375613,,,1
dareiainfo,ali_adubisi,Directed,375612,,,1
dareiainfo,alnasri1,Directed,375610,,,1
dareiainfo,AOAltwaijri,Directed,375607,,,1
dareiainfo,asuwayed,Directed,375606,,,1
dareiainfo,AzizAlgasim,Directed,375605,,,1
dareiainfo,Eyaaaad,Directed,375600,,,1
dareiainfo,hukusfof,Directed,375599,,,1
dareiainfo,khalaf_h,Directed,375594,,,1
dareiainfo,qunaibet,Directed,375585,,,1
dareiainfo,salabdali1976,Directed,375583,,,1
dareiainfo,w2me,Directed,375580,,,1
dareiainfo,WaleedMjd,Directed,375579,,,1
dareiainfo,yakathah,Directed,375578,,,1
mu7aqiq20,dareiainfo,Directed,478284,,,1
Hudhaif9,dareiainfo,Directed,408956,,,1
islamicommapart,dochijazi,Directed,419419,,,1
Husain_Alq,dochijazi,Directed,409783,,,1
Rasha_au,WalidAlhathloul,Directed,512806,,,1
NasserAlajmi89,WalidAlhathloul,Directed,486487,,,1
m3takl_en,WalidAlhathloul,Directed,443642,,,1
Hudhaif9,WalidAlhathloul,Directed,408462,,,1
DiasporaConfKsa,WalidAlhathloul,Directed,376511,,,1
Kh_OZ,Below19,Directed,427285,,,1
Hudhaif9,Below19,Directed,408987,,,1
Hudhaif9,AbtTrend,Directed,409109,,,1
NasserAlajmi89,Almohawer_T,Directed,487110,,,1
abanaemah,Almohawer_T,Directed,299597,,,1
NasserAlajmi89,3_icare,Directed,487224,,,1
Husain_Alq,3_icare,Directed,409887,,,1
Hudhaif9,3_icare,Directed,409160,,,1
mahwe311,naizaktv,Directed,446591,,,1
Kh_OZ,naizaktv,Directed,427031,,,1
islamicommapart,naizaktv,Directed,419245,,,1
Alsamhouri,naizaktv,Directed,339357,,,1
abanaemah,naizaktv,Directed,299328,,,1
m3takl_en,mercan_resifi,Directed,443702,,,1
Kh_OZ,mercan_resifi,Directed,427077,,,1
Hudhaif9,mercan_resifi,Directed,408725,,,1
jamilfarsi,a_alemran,Directed,422086,,,1
AYS_300,a_alemran,Directed,359561,,,1
alzuair,a_alemran,Directed,342562,,,1
abanaemah,a_alemran,Directed,299674,,,1
Alsamhouri,WaleedMjd,Directed,339276,,,1
AYS_300,mnaw7,Directed,359382,,,1
alzuair,mnaw7,Directed,342315,,,1
NasserAlajmi89,kdriyadh,Directed,486821,,,1
mohammed_slman,kdriyadh,Directed,467959,,,1
jamilfarsi,kdriyadh,Directed,422005,,,1
AYS_300,kdriyadh,Directed,359411,,,1
alzuair,kdriyadh,Directed,342363,,,1
Alsamhouri,kdriyadh,Directed,339413,,,1
abukhald100,kdriyadh,Directed,314585,,,1
Abubelal_1951,kdriyadh,Directed,314114,,,1
abanaemah,kdriyadh,Directed,299401,,,1
NasserAlajmi89,AklAlbahli,Directed,487168,,,1
Husain_Alq,AklAlbahli,Directed,409854,,,1
Hudhaif9,AklAlbahli,Directed,409073,,,1
eisa81617,AklAlbahli,Directed,381784,,,1
AYS_300,AklAlbahli,Directed,359529,,,1
alzuair,AklAlbahli,Directed,342513,,,1
abukhald100,AklAlbahli,Directed,314638,,,1
Abubelal_1951,AklAlbahli,Directed,314172,,,1
NasserAlajmi89,SultanAlMajroub,Directed,486536,,,1
Kh_OZ,SultanAlMajroub,Directed,426932,,,1
Hudhaif9,SultanAlMajroub,Directed,408523,,,1
mahwe311,SalehAlshehi,Directed,446577,,,1
Husain_Alq,SalehAlshehi,Directed,409636,,,1
abanaemah,SalehAlshehi,Directed,299283,,,1
merqazzz,AbdullahK5,Directed,455158,,,1
jamilfarsi,AbdullahK5,Directed,422078,,,1
Hudhaif9,AbdullahK5,Directed,409122,,,1
alzuair,AbdullahK5,Directed,342541,,,1
Alsamhouri,AbdullahK5,Directed,339585,,,1
NasserAlajmi89,BO_6ALLEB,Directed,487027,,,1
lawyerasim,BO_6ALLEB,Directed,437940,,,1
Kh_OZ,BO_6ALLEB,Directed,427280,,,1
Husain_Alq,BO_6ALLEB,Directed,409791,,,1
AYS_300,BO_6ALLEB,Directed,359477,,,1
Kh_OZ,N_BinGhaith,Directed,427033,,,1
islamicommapart,N_BinGhaith,Directed,419251,,,1
AYS_300,N_BinGhaith,Directed,359367,,,1
mohammed_slman,Az_Aloudah,Directed,468024,,,1
merqazzz,Az_Aloudah,Directed,455143,,,1
mahwe311,Az_Aloudah,Directed,446652,,,1
lawyerasim,Az_Aloudah,Directed,437946,,,1
Kh_OZ,Az_Aloudah,Directed,427300,,,1
Husain_Alq,Az_Aloudah,Directed,409801,,,1
AYS_300,Az_Aloudah,Directed,359484,,,1
mohammed_slman,NajeebZamil,Directed,467907,,,1
abanaemah,NajeebZamil,Directed,299326,,,1
Hudhaif9,Eyaaaad,Directed,408913,,,1
alzuair,Eyaaaad,Directed,342403,,,1
mohammed_slman,agrni,Directed,468078,,,1
merqazzz,agrni,Directed,455155,,,1
Kh_OZ,agrni,Directed,427399,,,1
Hudhaif9,agrni,Directed,409100,,,1
alzuair,agrni,Directed,342521,,,1
abanaemah,agrni,Directed,299635,,,1
mohammed_slman,No_Rumors,Directed,467901,,,1
jamilfarsi,No_Rumors,Directed,421973,,,1
islamicommapart,No_Rumors,Directed,419236,,,1
Hudhaif9,No_Rumors,Directed,408660,,,1
AYS_300,No_Rumors,Directed,359360,,,1
NasserAlajmi89,AlkamiK,Directed,487116,,,1
mohammed_slman,AlkamiK,Directed,468055,,,1
jamilfarsi,AlkamiK,Directed,422061,,,1
alzuair,AlkamiK,Directed,342493,,,1
islamicommapart,Barjasbh,Directed,419456,,,1
eisa81617,Barjasbh,Directed,381763,,,1
AYS_300,Barjasbh,Directed,359480,,,1
islamicommapart,AbAmri,Directed,419587,,,1
Hudhaif9,AbAmri,Directed,409133,,,1
AYS_300,AbAmri,Directed,359554,,,1
lawyerasim,naseralomar,Directed,437878,,,1
Husain_Alq,naseralomar,Directed,409671,,,1
AYS_300,naseralomar,Directed,359364,,,1
Hudhaif9,MohamadAhwaze,Directed,408708,,,1
alzuair,MohamadAhwaze,Directed,342311,,,1
mujtahidvideo,awadalqarni,Directed,479543,,,1
lawyerasim,awadalqarni,Directed,437950,,,1
Kh_OZ,awadalqarni,Directed,427304,,,1
AYS_300,awadalqarni,Directed,359486,,,1
abukhald100,awadalqarni,Directed,314615,,,1
Abubelal_1951,awadalqarni,Directed,314151,,,1
abanaemah,awadalqarni,Directed,299545,,,1
AYS_300,TalalAbdulaziz,Directed,359319,,,1
Abubelal_1951,TalalAbdulaziz,Directed,314086,,,1
abanaemah,TalalAbdulaziz,Directed,299253,,,1
mohammed_slman,abuabdelelah,Directed,468086,,,1
islamicommapart,abuabdelelah,Directed,419574,,,1
AYS_300,abuabdelelah,Directed,359540,,,1
alzuair,abuabdelelah,Directed,342532,,,1
Alsamhouri,abuabdelelah,Directed,339580,,,1
abanaemah,abuabdelelah,Directed,299642,,,1
NasserAlajmi89,melhamy,Directed,486747,,,1
islamicommapart,melhamy,Directed,419282,,,1
Husain_Alq,melhamy,Directed,409697,,,1
Hudhaif9,melhamy,Directed,408727,,,1
sarahleah1,933557216,Directed,575447,,,30
NasserAlajmi89,sarahleah1,Directed,486581,,,1
m3takl_en,sarahleah1,Directed,443661,,,1
AYS_300,MohammedMAHSOOB,Directed,359377,,,1
mahwe311,anasaldogheim,Directed,446659,,,1
alzuair,anasaldogheim,Directed,342473,,,1
NasserAlajmi89,saadiahmufarreh,Directed,486600,,,1
alzuair,saadiahmufarreh,Directed,342278,,,1
jamilfarsi,SultanAlQassemi,Directed,421941,,,1
LayanGCC,Bothayna_AlEssa,Directed,438098,,,1
alzuair,Bothayna_AlEssa,Directed,342444,,,1
mahwe311,eng_alkandari,Directed,446639,,,1
Hudhaif9,AJA_Egypt,Directed,409086,,,1
NasserAlajmi89,HatoonALFASSI,Directed,486873,,,1
Hudhaif9,HatoonALFASSI,Directed,408858,,,1
NasserAlajmi89,AgnesCallamard,Directed,487182,,,1
m3takl_en,AgnesCallamard,Directed,443786,,,1
mahwe311,almuharrmi,Directed,446670,,,1
Kh_OZ,almuharrmi,Directed,427348,,,1
islamicommapart,almuharrmi,Directed,419512,,,1
Hudhaif9,almuharrmi,Directed,409041,,,1
Alsamhouri,almuharrmi,Directed,339535,,,1
NasserAlajmi89,soltan,Directed,486551,,,1
Hudhaif9,soltan,Directed,408534,,,1
iabomar,3yyash,Directed,412520,,,1
mujtahidvideo,wassilaoulmi,Directed,479493,,,1
mahwe311,wassilaoulmi,Directed,446556,,,1
Hudhaif9,wassilaoulmi,Directed,408458,,,1
mu7aqiq20,mskhafagi,Directed,478244,,,1
mahwe311,mskhafagi,Directed,446594,,,1
abanaemah,mskhafagi,Directed,299342,,,1
m3takl_en,MiddleEastMnt,Directed,443700,,,1
mu7aqiq20,EHSANFAKEEH,Directed,478277,,,1
merqazzz,EHSANFAKEEH,Directed,455135,,,1
mahwe311,EHSANFAKEEH,Directed,446640,,,1
Hudhaif9,EHSANFAKEEH,Directed,408923,,,1
abanaemah,EHSANFAKEEH,Directed,299467,,,1
NasserAlajmi89,gamal_helal,Directed,486902,,,1
NasserAlajmi89,islamakel,Directed,486847,,,1
NasserAlajmi89,rachidgholam,Directed,486626,,,1
Khaledkhoja,rachidgholam,Directed,429408,,,1
NasserAlajmi89,essamheggy,Directed,486943,,,1
Hudhaif9,ghadaoueiss,Directed,408883,,,1
islamicommapart,waiel65,Directed,419113,,,1
abanaemah,waiel65,Directed,299238,,,1
AYS_300,mosa_abumarzook,Directed,359372,,,1
abanaemah,mosa_abumarzook,Directed,299346,,,1
Kh_OZ,France24_ar,Directed,427186,,,1
islamicommapart,France24_ar,Directed,419380,,,1
Husain_Alq,France24_ar,Directed,409763,,,1
abukhald100,France24_ar,Directed,314595,,,1
Hudhaif9,_____Oz______,Directed,409187,,,1
mu7aqiq20,933556634,Directed,568183,,,1
mu7aqiq20,933557216,Directed,575437,,,1
mu7aqiq20,933556409,Directed,565882,,,1
mu7aqiq20,933556732,Directed,569433,,,1
mu7aqiq20,933556292,Directed,564595,,,1
mu7aqiq20,Abdulhakim_01,Directed,478306,,,1
mu7aqiq20,Alghamdi_AA,Directed,478294,,,1
mu7aqiq20,AnasAlg32779382,Directed,478288,,,1
mu7aqiq20,Ania27El,Directed,478287,,,1
mu7aqiq20,d_iplo,Directed,478285,,,1
mu7aqiq20,David62575607,Directed,478283,,,1
mu7aqiq20,hamzaalhassan,Directed,478270,,,1
mu7aqiq20,hukusfof,Directed,478268,,,1
mu7aqiq20,Izhallha,Directed,478263,,,1
mu7aqiq20,Maha1410,Directed,478253,,,1
mu7aqiq20,MarzoqM_,Directed,478250,,,1
mu7aqiq20,salabdali1976,Directed,478231,,,1
mu7aqiq20,sarah_alghamidi,Directed,478228,,,1
mu7aqiq20,saudibus111,Directed,478227,,,1
mu7aqiq20,watan_usa,Directed,478213,,,1
mu7aqiq20,wesamalamery,Directed,478212,,,1
mu7aqiq20,933556739,Directed,569625,,,1
mujtahidvideo,933556634,Directed,568182,,,1
mujtahidvideo,933557380,Directed,577603,,,1
mujtahidvideo,933556747,Directed,569783,,,1
mujtahidvideo,abdelbariatwan,Directed,479557,,,1
mujtahidvideo,Abdulhakim_01,Directed,479555,,,1
mujtahidvideo,Alghamdi_AA,Directed,479549,,,1
mujtahidvideo,AlnuaimiNasser1,Directed,479547,,,1
mujtahidvideo,d_iplo,Directed,479541,,,1
mujtahidvideo,Dr_aljezza,Directed,479540,,,1
mujtahidvideo,hamzaalhassan,Directed,479532,,,1
mujtahidvideo,Hudhaif9,Directed,479529,,,1
mujtahidvideo,humaid22,Directed,479528,,,1
mujtahidvideo,Izhallha,Directed,479525,,,1
mujtahidvideo,MAAljin,Directed,479520,,,1
mujtahidvideo,merqazzz,Directed,479515,,,1
mujtahidvideo,saudibus111,Directed,479499,,,1
mujtahidvideo,WaleedAbulkhair,Directed,479494,,,1
mujtahidvideo,watan_usa,Directed,479492,,,1
mujtahidvideo,wesamalamery,Directed,479491,,,1
mujtahidvideo,yakathah,Directed,479490,,,1
mujtahidvideo,933557363,Directed,577350,,,1
mujtahidvideo,933556754,Directed,569943,,,1
Husain_Alq,933556265,Directed,564093,,,1
Husain_Alq,933557123,Directed,574749,,,1
Husain_Alq,933556356,Directed,565329,,,1
Husain_Alq,933556634,Directed,568229,,,1
Husain_Alq,933557400,Directed,578143,,,1
Husain_Alq,933557380,Directed,577654,,,1
Husain_Alq,933556747,Directed,569824,,,1
Husain_Alq,933557347,Directed,577112,,,1
